"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"APPS","Digital Turbine, Inc.","2.21","171620922.46","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/apps",
"DLB","Dolby Laboratories","64.08","6533012903.04","n/a","2005","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/dlb",
"KODK","Eastman Kodak Company","2.88","123052757.76","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kodk",
"EBAY","eBay Inc.","34.31","33034601197.69","n/a","1998","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ebay",
"EBAYL","eBay Inc.","26.37","0","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ebayl",
"ESIO","Electro Scientific Industries, Inc.","29.99","1029098362.83","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/esio",
"EEX","Emerald Expositions Events, Inc.","14.28","1045354805.04","n/a","2017","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/eex",
"ENR","Energizer Holdings, Inc.","47.66","3329788776.8","n/a","2015","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/enr",
"ENV","Envestnet, Inc","55.12","2650283588.16","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/env",
"ETSY","Etsy, Inc.","54.38","6550617138.34","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/etsy",
"EVOP","EVO Payments, Inc.","25.68","2083560641.52","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/evop",
"XELA","Exela Technologies, Inc.","3.965","601286869.495","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/xela",
"EXLS","ExlService Holdings, Inc.","58.76","2012923398.2","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/exls",
"FICO","Fair Isaac Corporation","228.51","6639642773.46","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fico",
"FTCH","Farfetch Limited","20.09","5731286852.2","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ftch",
"FIS","Fidelity National Information Services, Inc.","107.2","35106742329.6","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fis",
"FNJN","Finjan Holdings, Inc.","2.97","81800580.51","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/fnjn",
"FDC","First Data Corporation","24.65","23092604545.05","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fdc",
"FLT","FleetCor Technologies, Inc.","202.99","24937480644.16","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/flt",
"FCEL","FuelCell Energy, Inc.","0.5098","52967689.808","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/fcel",
"GPN","Global Payments Inc.","113.76","17998272542.88","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/gpn",
"GPRO","GoPro, Inc.","5.04","709805995.92","n/a","2014","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/gpro",
"GRVY","GRAVITY Co., Ltd.","45.51","149714383.53","3289703","2005","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/grvy",
"GSKY","GreenSky, Inc.","10.97","2047265269.03","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/gsky",
"GRUB","GrubHub Inc.","80.13","7267910313.57","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/grub",
"HQY","HealthEquity, Inc.","63.64","3970412922.32","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/hqy",
"HPJ","Highpower International Inc","3","46678974","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/hpj",
"HMSY","HMS Holdings Corp","29.79","2499593462.28","n/a","1992","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/hmsy",
"IIIV","i3 Verticals, Inc.","25.21","663282410.9","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/iiiv",
"IKNX","Ikonics Corporation","8.5415","16942517.9495","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/iknx",
"IMAX","Imax Corporation","20.34","1272982805.28","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/imax",
"INWK","InnerWorkings, Inc.","4.65","240791019.75","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/inwk",
"ITGR","Integer Holdings Corporation","81.35","2634331587.45","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/itgr",
"IDCC","InterDigital, Inc.","72.2","2443410016.8","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/idcc",
"IMXI","International Money Express, Inc.","11.36","411036414.88","n/a","2017","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/imxi",
"ISDR","Issuer Direct Corporation","12.519","47942411.868","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/isdr",
"KGJI","Kingold Jewelry Inc.","0.7625","50411545.275","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/kgji",
"LC","LendingClub Corporation","3.24","1380917150.28","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/lc",
"LLNW","Limelight Networks, Inc.","3.11","352060907.04","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/llnw",
"LQDT","Liquidity Services, Inc.","8.5","282146348","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/lqdt",
"LKSD","LSC Communications, Inc.","7.97","301872756.1","n/a","2016","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/lksd",
"MARA","Marathon Patent Group, Inc.","0.34","8676779.6","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/mara",
"MCHX","Marchex, Inc.","4.04","169610370.6","n/a","2004","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mchx",
"MA","Mastercard Incorporated","213.77","237046154057","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ma",
"MMS","Maximus, Inc.","70.16","4476066136.48","n/a","1997","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mms",
"MXWL","Maxwell Technologies, Inc.","3.07","140815275.76","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mxwl",
"MELI","MercadoLibre, Inc.","364.66","16483674562.94","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/meli",
"MOGU","MOGU Inc.","16.2","1731715653.6","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mogu",
"MGI","Moneygram International, Inc.","2.14","119016851.14","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mgi",
"MSCI","MSCI Inc","172.85","15216478468.2","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/msci",
"LABL","Multi-Color Corporation","47.12","966781018.88","n/a","1987","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/labl",
"NCR","NCR Corporation","27.46","3245772000","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/ncr",
"NTES","NetEase, Inc.","249.79","18287754371.64","73212516","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ntes",
"NTIP","Network-1 Technologies, Inc.","2.58","61288341.18","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/ntip",
"EGOV","NIC Inc.","16.54","1101056850.52","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/egov",
"NLSN","Nielsen N.V.","25.58","9080473325.6","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/nlsn",
"NOVT","Novanta Inc.","70.97","2477216437.37","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/novt",
"OPRX","OptimizeRx Corporation","11.47","137802701.95","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/oprx",
"PAR","PAR Technology Corporation","24.51","397495018.17","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/par",
"PYPL","PayPal Holdings, Inc.","90.01","106064101510.88","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pypl",
"PFSW","PFSweb, Inc.","5.99","115363195.02","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pfsw",
"PDD","Pinduoduo Inc.","28.96","2656669549.92","91735827","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pdd",
"PBI","Pitney Bowes Inc.","7.05","1322729001.75","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/pbi",
"PCOM","Points International, Ltd.","10.65","150291351.6","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pcom",
"POLA","Polar Power, Inc.","5.05","51222947.9","n/a","2016","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/pola",
"PRTH","Priority Technology Holdings, Inc.","6.25","418989400","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/prth",
"PRTHU","Priority Technology Holdings, Inc.","7.8","0","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/prthu",
"PRTHW","Priority Technology Holdings, Inc.","1.0965","0","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/prthw",
"QIWI","QIWI plc","16.3","733886424.1","45023707","2013","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qiwi",
"QUAD","Quad Graphics, Inc","13.49","693831008.12","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/quad",
"QTRH","Quarterhill Inc.","0.9704","115300469.0064","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/qtrh",
"QNST","QuinStreet, Inc.","19.72","971997104.08","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qnst",
"RRD","R.R. Donnelley & Sons Company","5.14","361856000","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/rrd",
"RDWR","Radware Ltd.","24.3","1082466220.5","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rdwr",
"REFR","Research Frontiers Incorporated","2.59","71645126.49","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/refr",
"RECN","Resources Connection, Inc.","16.65","528216704.55","n/a","2000","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/recn",
"RMNI","Rimini Street, Inc.","5.47","347785170.9","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rmni",
"RBA","Ritchie Bros. Auctioneers Incorporated","36.14","3927768564.2","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rba",
"SREV","ServiceSource International, Inc.","1.195","110802322.755","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/srev",
"SFLY","Shutterfly, Inc.","44.53","1496407138.16","n/a","2006","Miscellaneous","Other Consumer Services","https://www.nasdaq.com/symbol/sfly",
"SSNT","SilverSun Technologies, Inc.","2.375","10689293.125","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ssnt",
"SITO","SITO Mobile, Ltd.","1.67","42480685.12","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/sito",
"BID","Sotheby&#39;s","40.24","1864997767.12","n/a","1988","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/bid",
"SGRP","SPAR Group, Inc.","0.59","12188172.21","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/sgrp",
"SPB           ","Spectrum Brands Holdings, Inc.","56.64","3025892143.68","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/spb",
"SPEX","Spherix Incorporated","0.7705","6582019.365","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/spex",
"STMP","Stamps.com Inc.","187.44","3393044128.32","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/stmp",
"STCN","Steel Connect, Inc.","1.63","98797908.82","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/stcn",
"TRHC","Tabula Rasa HealthCare, Inc.","57.49","1185155717.61","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/trhc",
"TTGT","TechTarget, Inc.","14.69","411344546.99","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ttgt",
"JYNT","The Joint Corp.","8.36","114817853.48","n/a","2014","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/jynt",
"NCTY","The9 Limited","1.35","12413713.05","9195343","2004","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ncty",
"TIVO","TiVo Corporation","10.92","1353282840","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/tivo",
"TSS","Total System Services, Inc.","90.89","16582104935.63","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tss",
"TNET","TriNet Group, Inc.","46.91","3304547742.2","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tnet",
"TC","TuanChe Limited","6.1","18300000","3000000","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tc",
"ULBI","Ultralife Corporation","8.05","128451249.85","n/a","1992","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ulbi",
"USAT","USA Technologies, Inc.","6.15","369005633.4","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","20.8","9257310.4","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/usatp",
"UXIN","Uxin Limited","3.44","86000000","25000000","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/uxin",
"VVI","Viad Corp","53.38","1085777491.4","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/vvi",
"VHC","VirnetX Holding Corp","5","333813090","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/vhc",
"V","Visa Inc.","140.15","318389862448.1","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/v",
"WAGE","WageWorks, Inc.","31.85","1262423671.6","n/a","2012","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wage",
"WTRH","Waitr Holdings Inc.","12.2","765148559","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wtrh",
"WU","Western Union Company (The)","18.48","8183075466.72","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wu",
"WEX","WEX Inc.","163","7025858438","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wex",
"WNS","WNS (Holdings) Limited","49.16","2456494229.2","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wns",
"WP","Worldpay, Inc.","84.77","26457402111.14","n/a","2012","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wp",
"XELB","Xcel Brands, Inc","1.25","22855670","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/xelb",
"Z","Zillow Group, Inc.","34.24","6959164987.84","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/z",
"ZG","Zillow Group, Inc.","33.98","6906320861.18","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/zg",
