"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ODFL","Old Dominion Freight Line, Inc.","138.01","11282337511.45","n/a","1991","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/odfl",
"OSG","Overseas Shipholding Group, Inc.","1.73","146336226.22","n/a","2015","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/osg",
"PTSI","P.A.M. Transportation Services, Inc.","50.1","299260827","n/a","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/ptsi",
"PANL","Pangaea Logistics Solutions Ltd.","3","132145623","n/a","1996","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/panl",
"PATI","Patriot Transportation Holding, Inc.","19.1","63573700.6","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/pati",
"PHII","PHI, Inc.","4.5","71188956","n/a","n/a","Transportation","Transportation Services","https://www.nasdaq.com/symbol/phii",
"PHIIK","PHI, Inc.","3.72","58849536.96","n/a","n/a","Transportation","Transportation Services","https://www.nasdaq.com/symbol/phiik",
"PXS","Pyxis Tankers Inc.","1.04","21713008.72","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/pxs",
"RLGT","Radiant Logistics, Inc.","4.94","244328388.72","n/a","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/rlgt",
"RRTS","Roadrunner Transportation Systems, Inc","0.4972","19339588.4","n/a","2010","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/rrts",
"RYAAY","Ryanair Holdings plc","71.46","7205010024.42","100825777","1997","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/ryaay",
"SB","Safe Bulkers, Inc","1.62","164534814","n/a","2008","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sb",
"SAIA","Saia, Inc.","60.79","1561917044.29","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/saia",
"SNDR","Schneider National, Inc.","21.79","3856803154.72","n/a","2017","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/sndr",
"SALT","Scorpio Bulkers Inc.","4.62","329023731.96","n/a","2013","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/salt",
"SLTB","Scorpio Bulkers Inc.","25.3","0","n/a","2014","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sltb",
"SBBC","Scorpio Tankers Inc.","25.4499","0","n/a","2017","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sbbc",
"SBNA","Scorpio Tankers Inc.","24.6909","0","n/a","2014","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sbna",
"STNG","Scorpio Tankers Inc.","18.48","95337137.28","n/a","2010","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/stng",
"CKH","SEACOR Holdings, Inc.","42.15","769103673.75","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/ckh",
"SMHI","SEACOR Marine Holdings Inc.","13.31","280064893.9","n/a","2017","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/smhi",
"SHIP","Seanergy Maritime Holdings Corp","0.47","17950873.56","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/ship",
"SHIPW","Seanergy Maritime Holdings Corp","0.07","0","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/shipw",
"SSW","Seaspan Corporation","9","1938967470","n/a","2005","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/ssw",
"SSWA","Seaspan Corporation","24.61","0","n/a","2017","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sswa",
"SSWN","Seaspan Corporation","25.13","0","n/a","2014","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sswn",
"SFL","Ship Finance International Limited","12.47","1488582108.08","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sfl",
"SINO","Sino-Global Shipping America, Ltd.","0.7979","10831919.3765","n/a","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/sino",
"SKYW","SkyWest, Inc.","51.82","2689216674.26","n/a","1986","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/skyw",
"LUV","Southwest Airlines Company","57.13","32124575600.96","n/a","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/luv",
"SAVE","Spirit Airlines, Inc.","61.13","4173009679.69","n/a","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/save",
"SBLK","Star Bulk Carriers Corp.","7.92","728755346.88","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sblk",
"SBLKZ","Star Bulk Carriers Corp.","24.98","0","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sblkz",
"GASS","StealthGas, Inc.","3.4","135525914.2","n/a","2005","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/gass",
"TK","Teekay Corporation","3.54","355540239.84","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/tk",
"TOPS","TOP Ships Inc.","0.9545","20487833.7515","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/tops",
"TRMD","TORM plc","5.85","432349953.75","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/trmd",
"TNP","Tsakos Energy Navigation Ltd","3.27","285590201.31","n/a","2002","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/tnp",
"USX","U.S. Xpress Enterprises, Inc.","7.28","351606746.4","n/a","2018","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/usx",
"UNP","Union Pacific Corporation","159.67","117643278141.06","n/a","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/unp",
"UAL","United Continental Holdings, Inc.","87.49","23837911405.88","n/a","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/ual",
"UPS","United Parcel Service, Inc.","106.09","91155304163.12","n/a","1999","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/ups",
"ULH","Universal Logistics Holdings, Inc.","20.54","582747056.58","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/ulh",
"USAK","USA Truck, Inc.","18.07","151097816.35","n/a","1992","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/usak",
"USDP","USD Partners LP","11.55","301914805.5","n/a","2014","Transportation","Railroads","https://www.nasdaq.com/symbol/usdp",
"WERN","Werner Enterprises, Inc.","33.01","2350123942.03","n/a","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/wern",
"YRCW","YRC Worldwide, Inc.","6.39","216292349.52","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/yrcw",
"ZTO","ZTO Express (Cayman) Inc.","17.37","13673036230.83","n/a","2016","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/zto",
