"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"EPE","EP Energy Corporation","0.6978","179273550.1758","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/epe",
"EQT","EQT Corporation","19.66","5011462025.92","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eqt",
"EQNR","Equinor ASA","23.02","76694612626.74","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/eqnr",
"EPM","Evolution Petroleum Corporation, Inc.","7.35","243710212.2","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/epm",
"XOG","Extraction Oil & Gas, Inc.","3.93","692420066.16","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/xog",
"XOM","Exxon Mobil Corporation","75.92","321430640346.4","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/xom",
"FLMN","Falcon Minerals Corporation","8.44","724616200","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/flmn",
"FLMNW","Falcon Minerals Corporation","0.7945","0","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/flmnw",
"FELP","Foresight Energy LP","3.3","481136733","n/a","2014","Energy","Coal Mining","https://www.nasdaq.com/symbol/felp",
"FET","Forum Energy Technologies, Inc.","5.06","552384711.34","n/a","2012","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/fet",
"FI","Frank&#39;s International N.V.","5.95","1334524916.9","n/a","2013","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/fi",
"FTSI","FTS International, Inc.","8.52","931019285.28","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ftsi",
"GE","General Electric Company","10.19","88633791850","n/a","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/ge",
"GEL","Genesis Energy, L.P.","21.15","2592550460.7","n/a","1996","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/gel",
"GPRK","Geopark Ltd","17.21","1043313207.79","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gprk",
"GLP","Global Partners LP","18.96","644555874.48","n/a","2005","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/glp",
"GDP","Goodrich Petroleum Corporation","14.4","171300758.4","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gdp",
"EAF","GrafTech International Ltd.","13.49","3919352385.88","n/a","2018","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/eaf",
"GTE","Gran Tierra Energy Inc.","2.34","905764923.18","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gte",
"GPOR","Gulfport Energy Corporation","8.4","1455737262","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gpor",
"HK","Halcon Resources Corporation","1.69","271531166.01","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hk",
"HNRG","Hallador Energy Company","5.7","172008843","n/a","n/a","Energy","Coal Mining","https://www.nasdaq.com/symbol/hnrg",
"HAL","Halliburton Company","32.12","28138606224.52","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/hal",
"HLX","Helix Energy Solutions Group, Inc.","6.94","1028179543.68","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/hlx",
"HP","Helmerich & Payne, Inc.","56.55","6186846529.5","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hp",
"HES","Hess Corporation","55.66","16489449549.76","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/hes",
"HESM","Hess Midstream Partners LP","21.91","1195775168.35","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hesm",
"HPR","HighPoint Resources Corporation","2.66","0","n/a","2018","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hpr",
"HEP","Holly Energy Partners, L.P.","29.8","3142117989.8","n/a","2004","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/hep",
"HFC","HollyFrontier Corporation","55.2","9564650445.6","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/hfc",
"HOLI","Hollysys Automation Technologies, Ltd.","19.39","1170033299.61","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/holi",
"HUSA","Houston American Energy Corporation","0.2001","12450777.6777","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/husa",
"IPWR","Ideal Power Inc.","0.34","4759067.04","n/a","2013","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ipwr",
"IMO","Imperial Oil Limited","27.23","21383731770.87","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/imo",
"ICD","Independence Contract Drilling, Inc.","3.45","261143182.2","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/icd",
"IO","Ion Geophysical Corporation","9.11","127567320.89","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/io",
"ISRL","Isramco, Inc.","117","317964816","n/a","1983","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/isrl",
"JAG","Jagged Peak Energy Inc.","10.73","2287495640.87","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/jag",
"FRAC","Keane Group, Inc.","10.35","1078351161.3","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/frac",
"KEG","Key Energy Services, Inc.","1.91","38767955.69","n/a","2016","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/keg",
"KRP","Kimbell Royalty Partners","16.67","504925331.54","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/krp",
"KLXE","KLX Energy Services Holdings, Inc. ","27.57","616526984.37","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/klxe",
"PHG","Koninklijke Philips N.V.","38.64","35056094829.84","n/a","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/phg",
"KOS","Kosmos Energy Ltd.","5.2","2254809970.4","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/kos",
"LPI","Laredo Petroleum, Inc.","3.9","912139878","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/lpi",
"LGCY","Legacy Reserves Inc.","1.72","188554807.36","n/a","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/lgcy",
"LBRT","Liberty Oilfield Services Inc.","15.52","1789731216.16","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/lbrt",
"LLEX","Lilis Energy, Inc.","2.16","155454800.4","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/llex",
"LONE","Lonestar Resources US Inc.","5.26","129591288.02","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/lone",
"MIC","Macquarie Infrastructure Corporation ","43.21","3700509498.78","n/a","2004","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/mic",
"MMP","Magellan Midstream Partners L.P.","60.75","13862855970","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/mmp",
"MGY","Magnolia Oil & Gas Corporation","11.94","2981172728.52","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mgy",
"TUSK","Mammoth Energy Services, Inc.","22.81","1020877015.18","n/a","2016","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/tusk",
"MRO","Marathon Oil Corporation","16","13300414016","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mro",
"MPC","Marathon Petroleum Corporation","65.47","45230180347.22","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/mpc",
"MARPS","Marine Petroleum Trust","2.39","4780000","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/marps",
"MMLP","Martin Midstream Partners L.P.","13.91","542994056.67","n/a","2002","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/mmlp",
"MTDR","Matador Resources Company","19.66","2287121839.56","n/a","2012","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mtdr",
"MTR","Mesa Royalty Trust","12.9601","24152312.759","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mtr",
"MXC","Mexco Energy Corporation","4","8160664","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mxc",
"MGEE","MGE Energy Inc.","63.52","2202134862.4","n/a","n/a","Energy","Electric Utilities: Central","https://www.nasdaq.com/symbol/mgee",
"MCEP","Mid-Con Energy Partners, LP","1.0641","32387079.5484","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mcep",
"MPO","MIDSTATES PETROLEUM COMPANY, INC.","9.74","246444031.88","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mpo",
"MPLX","MPLX LP","35.68","28332799697.12","n/a","2012","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/mplx",
"MUR","Murphy Oil Corporation","27.98","4842113427.32","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mur",
"MVO","MV Oil Trust","7.38","84870000","n/a","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mvo",
"NBR","Nabors Industries Ltd.","3.13","1119896991.58","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nbr",
"NESR","National Energy Services Reunited Corp.","8","684502152","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/nesr",
"NESRW","National Energy Services Reunited Corp.","0.79","0","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/nesrw",
"NOV","National Oilwell Varco, Inc.","29.91","11466493450.68","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/nov",
"NGS","Natural Gas Services Group, Inc.","16.7","219056471.8","n/a","2002","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ngs",
"NRP","Natural Resource Partners LP","38.49","471345460.8","n/a","2002","Energy","Coal Mining","https://www.nasdaq.com/symbol/nrp",
"NCSM","NCS Multistage Holdings, Inc.","5.81","261511737.06","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ncsm",
"GBR","New Concept Energy, Inc","1.75","8980886.25","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gbr",
"NFX","Newfield Exploration Company","18.28","3672452000","n/a","1993","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nfx",
"NR","Newpark Resources, Inc.","8.51","772773416.37","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/nr",
"NGL","NGL ENERGY PARTNERS LP","11.92","1474998227.04","n/a","2011","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/ngl",
"NINE","Nine Energy Service, Inc.","24.65","743671174.4","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/nine",
"NE","Noble Corporation","3.36","829229180.64","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ne",
"NBL","Noble Energy Inc.","22.39","10742699610","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nbl",
"NBLX","Noble Midstream Partners LP","32","1269257888","n/a","2016","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/nblx",
"NOA","North American Construction Group Ltd.","10.61","287388879.05","n/a","2006","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/noa",
"NRT","North European Oil Royality Trust","6.85","62955541.5","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nrt",
"NOG","Northern Oil and Gas, Inc.","2.54","967945300.58","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nog",
"DNOW","NOW Inc.","13.73","1488617213.29","n/a","2014","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/dnow",
"NS","Nustar Energy L.P.","26.38","2823858601.68","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/ns",
"NES","Nuverra Environmental Solutions, Inc.","13.98","218297434.38","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/nes",
"OMP","Oasis Midstream Partners LP","18.86","637072430.36","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/omp",
"OAS","Oasis Petroleum Inc.","6.13","1952000953.31","n/a","2010","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/oas",
"OBE","Obsidian Energy Ltd.","0.3893","197498130.8683","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/obe",
"OXY","Occidental Petroleum Corporation","68.04","51371964821.52","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/oxy",
"OII","Oceaneering International, Inc.","15.88","1564700371.72","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/oii",
"OIS","Oil States International, Inc.","17.5","1049631607.5","n/a","2001","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/ois",
"ROYT","Pacific Coast Oil Trust","1.84","70993010.72","n/a","2012","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/royt",
"PACD","Pacific Drilling S.A.","15.51","116325","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pacd",
"PHX","Panhandle Royalty Company","15.9","265876206.6","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/phx",
"PARR","Par Pacific Holdings, Inc.","16.27","802900452.94","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/parr",
"PE","Parsley Energy, Inc.","18.61","5895225087.75","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pe",
"PTEN","Patterson-UTI Energy, Inc.","12.58","2735062433.84","n/a","1993","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pten",
"PBF","PBF Energy Inc.","35.51","4257282039.66","n/a","2012","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/pbf",
